Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly) 
 04/03  21:00:00,6.625,11.412093211023955 
 04/03  22:00:00,6.375,11.326598235826325 
 04/03  23:00:00,4.75,11.118757396018104 
 04/03  24:00:00,4.0,10.859844907736735 
 04/04  01:00:00,5.25,10.745117689961118 
 04/04  02:00:00,6.0625,10.730168128719918 
 04/04  03:00:00,6.0375,10.650081144402947 
 04/04  04:00:00,5.375,10.521827919138927 
 04/04  05:00:00,4.5625,10.322151588922122 
 04/04  06:00:00,4.1125,10.146254599041882 
 04/04  07:00:00,5.25,10.30604743263272 
 04/04  08:00:00,6.625,11.034373758573454 
 04/04  09:00:00,8.25,11.9998564531694 
 04/04  10:00:00,10.875,13.000042793468815 
 04/04  11:00:00,12.625,13.492087307117357 
 04/04  12:00:00,13.625,14.206229310216438 
 04/04  13:00:00,14.625,14.735026312157335 
 04/04  14:00:00,15.625,15.119391934565947 
 04/04  15:00:00,16.0,15.360202290775906 
 04/04  16:00:00,15.1875,15.05962387787664 
 04/04  17:00:00,13.6375,14.58776159206368 
 04/04  18:00:00,11.75,14.145578601424195 
 04/04  19:00:00,9.75,13.718262513261044 
 04/04  20:00:00,9.0,13.459347188528204 
 04/04  21:00:00,8.375,13.329079581886474 
 04/04  22:00:00,8.0,13.176693873483423 
 04/04  23:00:00,7.375,13.040450760775608 
 04/04  24:00:00,7.625,12.89517503171696 
 04/05  01:00:00,8.625,12.814340382371693 
 04/05  02:00:00,9.0,12.741429618808393 
 04/05  03:00:00,8.375,12.630518072241858 
 04/05  04:00:00,7.375,12.445438990372966 
 04/05  05:00:00,7.0,12.241922435634433 
 04/05  06:00:00,6.375,12.075199216511937 
 04/05  07:00:00,7.25,12.622999466209813 
 04/05  08:00:00,9.875,13.496469313317352 
 04/05  09:00:00,11.625,13.807967616644158 
 04/05  10:00:00,12.625,14.078896806728327 
 04/05  11:00:00,13.0,14.704184130449982 
 04/05  12:00:00,14.25,15.382048203983033 
 04/05  13:00:00,15.75,15.701760252132525 
 04/05  14:00:00,16.7,15.91756184644281 
 04/05  15:00:00,16.375,15.89113795765175 
 04/05  16:00:00,16.0,15.53331455099119 
 04/05  17:00:00,14.75,15.222846046597267 
 04/05  18:00:00,12.75,14.957165542651368 
 04/05  19:00:00,10.75,14.65229035004521 
 04/05  20:00:00,9.375,14.395971557575335 
 04/05  21:00:00,9.0,14.21661981086959 
 04/05  22:00:00,9.0,14.072715921423918 
 04/05  23:00:00,8.375,13.915237867481853 
 04/05  24:00:00,8.625,13.767373184469616 
 04/06  01:00:00,8.375,13.671025269700529 
 04/06  02:00:00,8.0,13.517913421604929 
 04/06  03:00:00,7.375,13.3610916519482 
 04/06  04:00:00,7.0,13.187725547084991 
 04/06  05:00:00,7.0,13.055788558138222 
 04/06  06:00:00,7.0,12.939715061895099 
 04/06  07:00:00,7.0,13.03816417291944 
 04/06  08:00:00,7.0,13.161176038730137 
 04/06  09:00:00,8.25,13.87985813155848 
 04/06  10:00:00,10.25,14.696044850715726 
 04/06  11:00:00,11.625,15.257866081634248 
 04/06  12:00:00,13.25,15.406143419222522 
 04/06  13:00:00,14.0,15.843771542525669 
 04/06  14:00:00,14.0,16.225080005798689 
 04/06  15:00:00,15.25,16.592896413865746 
 04/06  16:00:00,15.375,16.987714413181757 
 04/06  17:00:00,15.625,17.14131238474345 
 04/06  18:00:00,14.75,16.602298309810054 
 04/06  19:00:00,14.0,15.859872237167697 
 04/06  20:00:00,11.5,15.494182095645107 
 04/06  21:00:00,8.75,15.189814298920155 
 04/06  22:00:00,7.375,14.872554715454922 
 04/06  23:00:00,7.0,14.647262244745742 
 04/06  24:00:00,6.375,14.40088683103845 
 04/07  01:00:00,6.0,14.097113722422984 
 04/07  02:00:00,4.75,13.816458357804013 
 04/07  03:00:00,3.9375000000000006,13.427734419686355 
 04/07  04:00:00,3.9625,13.120765732066552 
 04/07  05:00:00,4.0,12.841835847039059 
 04/07  06:00:00,3.375,12.590732831703269 
 04/07  07:00:00,6.125,12.687292172630514 
 04/07  08:00:00,9.25,13.803035720449224 
 04/07  09:00:00,11.875,15.123672796539442 
 04/07  10:00:00,13.0,15.162332155220892 
 04/07  11:00:00,13.625,15.084606321016479 
 04/07  12:00:00,14.0,15.276765318772485 
 04/07  13:00:00,14.0,15.409256265317284 
 04/07  14:00:00,13.375,15.557285998915213 
 04/07  15:00:00,10.5,15.121511607148328 
 04/07  16:00:00,9.0,14.340314818632518 
 04/07  17:00:00,9.0,14.382884674863396 
 04/07  18:00:00,7.75,14.247188770433539 
 04/07  19:00:00,7.0,13.905406538788468 
 04/07  20:00:00,7.0,13.72596874399911 
 04/07  21:00:00,7.0,13.586637898045101 
 04/07  22:00:00,7.0,13.439697811172419 
 04/07  23:00:00,7.0,13.28450666308059 
 04/07  24:00:00,7.0,13.161560052242015 
 04/08  01:00:00,7.0,12.995531190542213 
 04/08  02:00:00,7.0,12.853361304585956 
 04/08  03:00:00,7.0,12.755378963069111 
 04/08  04:00:00,6.375,12.60702095964601 
 04/08  05:00:00,6.0,12.419320430517685 
 04/08  06:00:00,6.0,12.26160081061781 
 04/08  07:00:00,6.625,12.24019453656281 
 04/08  08:00:00,7.625,12.752277525337889 
 04/08  09:00:00,9.875,13.44270419552767 
 04/08  10:00:00,11.0,13.82556706790588 
 04/08  11:00:00,11.625,14.162683966065928 
 04/08  12:00:00,12.0,14.274894237296824 
 04/08  13:00:00,13.25,14.368507758292568 
 04/08  14:00:00,14.0,14.22898900163678 
 04/08  15:00:00,12.75,14.021443425240378 
 04/08  16:00:00,11.375,14.05374515625915 
 04/08  17:00:00,11.0,13.957062081954693 
 04/08  18:00:00,11.0,13.723699131938722 
 04/08  19:00:00,8.5,13.42518907155596 
 04/08  20:00:00,7.0,13.114833268321846 
 04/08  21:00:00,7.0,12.963676365445043 
 04/08  22:00:00,7.0,12.837085790427388 
 04/08  23:00:00,7.0,12.715112222628538 
 04/08  24:00:00,7.0,12.586585047592689 
 04/09  01:00:00,7.0,12.469968806654923 
 04/09  02:00:00,7.0,12.352085040434404 
 04/09  03:00:00,7.0,12.2328214150634 
 04/09  04:00:00,6.375,12.104009648268582 
 04/09  05:00:00,6.0,11.944793724022299 
 04/09  06:00:00,6.0,11.818024073419514 
 04/09  07:00:00,4.75,11.68005506131238 
 04/09  08:00:00,3.375,11.504467845299338 
 04/09  09:00:00,3.0,11.382833035466989 
 04/09  10:00:00,3.0,11.333112639842636 
 04/09  11:00:00,2.375,11.353239204056248 
 04/09  12:00:00,2.0,11.310804301818124 
 04/09  13:00:00,2.625,11.155672656956917 
 04/09  14:00:00,2.375,11.044801146088267 
 04/09  15:00:00,2.0,10.985181077539063 
 04/09  16:00:00,1.375,11.13902970261407 
 04/09  17:00:00,1.0,10.752148298589546 
 04/09  18:00:00,0.375,10.32382493226801 
 04/09  19:00:00,-0.625,9.990824215494556 
 04/09  20:00:00,-1.0,9.705689095929113 
 04/09  21:00:00,-1.0,9.486688622441426 
 04/09  22:00:00,-1.0,9.264801868041737 
 04/09  23:00:00,-1.0,9.049781761594092 
 04/09  24:00:00,-1.0,8.842280918839453 
 04/10  01:00:00,-1.0,8.632410966712204 
 04/10  02:00:00,-1.0,8.42136706253405 
 04/10  03:00:00,-1.0,8.239538436956078 
 04/10  04:00:00,-1.625,8.0401705304624 
 04/10  05:00:00,-2.0,7.803799472208626 
 04/10  06:00:00,-2.0,7.605586725902298 
 04/10  07:00:00,-2.0,7.54243280279128 
 04/10  08:00:00,-2.0,8.277241827890589 
 04/10  09:00:00,-1.375,9.196581771234794 
 04/10  10:00:00,-1.0,9.805983178405667 
 04/10  11:00:00,-1.0,9.703688316291946 
 04/10  12:00:00,-1.0,10.595111428831372 
 04/10  13:00:00,0.25,11.290312935499529 
 04/10  14:00:00,1.0,11.832166154160355 
 04/10  15:00:00,1.0,11.43585139485681 
 04/10  16:00:00,1.0,11.302898428775837 
 04/10  17:00:00,1.0,11.430259899851102 
 04/10  18:00:00,1.0,10.97336580235863 
 04/10  19:00:00,1.0,10.110429036276635 
 04/10  20:00:00,0.375,9.595600755652179 
 04/10  21:00:00,0.0,9.320679553774378 
 04/10  22:00:00,0.0,9.06323261595313 
 04/10  23:00:00,0.0,8.84743052729678 
 04/10  24:00:00,-0.625,8.633385054920451 
 04/11  01:00:00,-1.0,8.397126967450355 
 04/11  02:00:00,-1.0,8.184529818633488 
 04/11  03:00:00,-1.0,8.014150619975297 
 04/11  04:00:00,-1.625,7.759639354108121 
 04/11  05:00:00,-2.0,7.477420307561859 
 04/11  06:00:00,-2.625,7.322908365477302 
 04/11  07:00:00,-1.75,8.033958427662619 
 04/11  08:00:00,0.25,9.010806120756387 
 04/11  09:00:00,1.625,9.73028661268148 
 04/11  10:00:00,3.25,10.597631387610429 
 04/11  11:00:00,4.0,11.133377825361564 
 04/11  12:00:00,5.25,11.460600028520519 
 04/11  13:00:00,6.625,11.726465039470716 
 04/11  14:00:00,7.0,12.117789003127367 
 04/11  15:00:00,7.625,12.494909755156592 
 04/11  16:00:00,8.0,13.074052241125065 
 04/11  17:00:00,8.0,13.107675140711163 
 04/11  18:00:00,7.375,12.108154113028418 
 04/11  19:00:00,6.375,11.238440913861226 
 04/11  20:00:00,5.375,10.949587836281149 
 04/11  21:00:00,2.5,10.711618300742283 
 04/11  22:00:00,-0.25,10.338279821629474 
 04/11  23:00:00,-1.0,10.013874250860195 
 04/11  24:00:00,-1.625,9.756616002362847 
 04/12  01:00:00,-2.625,9.4657540945416 
 04/12  02:00:00,-3.0,9.175871051133468 
 04/12  03:00:00,-3.625,8.88336974484305 
 04/12  04:00:00,-4.0,8.569225107802155 
 04/12  05:00:00,-4.0,8.31643805616123 
 04/12  06:00:00,-4.0,8.133471727816137 
 04/12  07:00:00,-4.0,8.483885503400448 
 04/12  08:00:00,-3.375,8.568325586258572 
 04/12  09:00:00,-2.375,8.47237014947066 
 04/12  10:00:00,-1.375,8.813138823955662 
 04/12  11:00:00,-0.375,9.313071513423403 
 04/12  12:00:00,0.625,10.471764158458413 
 04/12  13:00:00,2.25,10.988620650376833 
 04/12  14:00:00,3.625,11.600442221815487 
 04/12  15:00:00,5.25,11.809868218575316 
 04/12  16:00:00,6.0,11.755444194556853 
 04/12  17:00:00,6.0,11.659502939424846 
 04/12  18:00:00,6.0,11.534666265643745 
 04/12  19:00:00,5.375,10.880606545575518 
 04/12  20:00:00,3.75,10.14010905086678 
 04/12  21:00:00,3.0,9.82326024962126 
 04/12  22:00:00,2.375,9.63637841608994 
 04/12  23:00:00,2.625,9.437475791506787 
 04/12  24:00:00,3.0,9.297409184462485 
 04/13  01:00:00,2.375,9.081126550248256 
 04/13  02:00:00,2.625,8.857841407993229 
 04/13  03:00:00,1.125,8.679308025425808 
 04/13  04:00:00,1.875,8.428590882967639 
 04/13  05:00:00,1.75,8.336133011787823 
 04/13  06:00:00,2.25,8.228017427734632 
 04/13  07:00:00,5.5,8.914600429825713 
 04/13  08:00:00,8.25,9.969578590613513 
 04/13  09:00:00,10.25,10.862414483155725 
 04/13  10:00:00,12.875,11.843975111109309 
 04/13  11:00:00,14.625,12.74152324231847 
 04/13  12:00:00,15.625,13.276031733024752 
 04/13  13:00:00,16.625,13.944549500144836 
 04/13  14:00:00,17.625,14.715425821099619 
 04/13  15:00:00,18.0,14.901527932030153 
 04/13  16:00:00,18.0,15.126139924107643 
 04/13  17:00:00,18.0,15.197789696966666 
 04/13  18:00:00,16.75,14.585150227466107 
 04/13  19:00:00,14.125,14.025198406068619 
 04/13  20:00:00,11.75,13.60055515284394 
 04/13  21:00:00,10.375,13.336691760336219 
 04/13  22:00:00,10.625,13.186657154955278 
 04/13  23:00:00,11.625,13.15855741483144 
 04/13  24:00:00,9.5,13.068887470743164 
 04/14  01:00:00,6.75,12.717293587155205 
 04/14  02:00:00,7.25,12.472411890479844 
 04/14  03:00:00,6.75,12.293909117736526 
 04/14  04:00:00,7.875,12.074566654923725 
 04/14  05:00:00,9.0,12.196321527625829 
 04/14  06:00:00,9.0,12.214429378575776 
 04/14  07:00:00,9.625,12.602384779308896 
 04/14  08:00:00,11.875,13.513135543476722 
 04/14  09:00:00,14.25,14.50711617102596 
 04/14  10:00:00,16.25,15.322387232090629 
 04/14  11:00:00,17.625,16.02721685531799 
 04/14  12:00:00,18.625,16.70048068381455 
 04/14  13:00:00,18.375,16.59597169051516 
 04/14  14:00:00,18.625,16.96645926093615 
 04/14  15:00:00,20.25,17.04133818775903 
 04/14  16:00:00,19.75,17.147227298788516 
 04/14  17:00:00,19.0,17.221406510208209 
 04/14  18:00:00,18.375,16.96149119030045 
 04/14  19:00:00,17.375,16.53622589376891 
 04/14  20:00:00,14.5,16.258102759391016 
 04/14  21:00:00,11.75,15.907175111454416 
 04/14  22:00:00,11.625,15.688449299987527 
 04/14  23:00:00,12.0,15.611048336194135 
 04/14  24:00:00,12.625,15.534380845477365 
 04/15  01:00:00,12.375,15.493891861066066 
 04/15  02:00:00,11.375,15.372999102293825 
 04/15  03:00:00,9.75,15.152304852398908 
 04/15  04:00:00,8.375,14.877303428861321 
 04/15  05:00:00,7.375,14.63985609618534 
 04/15  06:00:00,8.25,14.575509923099427 
 04/15  07:00:00,10.25,15.273392670533689 
 04/15  08:00:00,11.625,16.232956797399106 
 04/15  09:00:00,13.25,17.087922696206939 
 04/15  10:00:00,15.25,17.71422205446049 
 04/15  11:00:00,16.0,18.260113956625145 
 04/15  12:00:00,16.625,19.036646567223707 
 04/15  13:00:00,18.25,19.494521826151265 
 04/15  14:00:00,19.625,19.681980315506459 
 04/15  15:00:00,20.625,19.90702097080003 
 04/15  16:00:00,21.0,20.298708681323136 
 04/15  17:00:00,21.0,20.347850481552987 
 04/15  18:00:00,19.75,20.137548003876306 
 04/15  19:00:00,18.375,19.562105924416067 
 04/15  20:00:00,17.375,19.107359041211475 
 04/15  21:00:00,15.125,18.849831884905734 
 04/15  22:00:00,12.125,18.464155988193999 
 04/15  23:00:00,11.0,18.13472858629344 
 04/15  24:00:00,11.0,17.887160684059965 
 04/16  01:00:00,9.75,17.555292512697954 
 04/16  02:00:00,9.0,17.37019267812121 
 04/16  03:00:00,9.0,17.200894379527776 
 04/16  04:00:00,10.25,17.068839213231958 
 04/16  05:00:00,10.375,16.971962214245047 
 04/16  06:00:00,10.625,16.900865210122725 
 04/16  07:00:00,12.25,17.460950874237278 
 04/16  08:00:00,15.5,18.411117097092615 
 04/16  09:00:00,17.625,18.9699842590097 
 04/16  10:00:00,18.625,19.400376443256499 
 04/16  11:00:00,19.0,20.163980214694015 
 04/16  12:00:00,20.25,21.0143489512799 
 04/16  13:00:00,21.625,21.52874709548327 
 04/16  14:00:00,22.0,21.910321017911909 
 04/16  15:00:00,22.625,22.111689239194587 
 04/16  16:00:00,22.375,22.56788426662052 
 04/16  17:00:00,22.0,22.73646818239093 
 04/16  18:00:00,21.375,22.392340675390789 
 04/16  19:00:00,19.125,21.704039231265626 
 04/16  20:00:00,16.75,21.027652199678255 
 04/16  21:00:00,14.75,20.698982168712008 
 04/16  22:00:00,12.125,20.357955546191734 
 04/16  23:00:00,11.0,20.032251113533417 
 04/16  24:00:00,10.375,19.767477003652926 
 04/17  01:00:00,10.0,19.497682004238415 
 04/17  02:00:00,9.375,19.190931031273 
 04/17  03:00:00,9.0,18.92970358196512 
 04/17  04:00:00,8.375,18.657561969221744 
 04/17  05:00:00,6.75,18.327598990670468 
 04/17  06:00:00,5.375,18.071085516226 
 04/17  07:00:00,7.5,18.62217929117441 
 04/17  08:00:00,10.25,19.480984413383827 
 04/17  09:00:00,12.25,20.342734264441377 
 04/17  10:00:00,15.5,20.963031999529787 
 04/17  11:00:00,20.125,21.530038559409158 
 04/17  12:00:00,23.875,21.883127249363235 
 04/17  13:00:00,25.0,21.974277278393516 
 04/17  14:00:00,25.625,22.04445322355268 
 04/17  15:00:00,26.0,22.4612336557032 
 04/17  16:00:00,26.0,22.731081352037636 
 04/17  17:00:00,24.75,22.730004512219858 
 04/17  18:00:00,22.75,22.39916011849037 
 04/17  19:00:00,19.5,21.898268657819558 
 04/17  20:00:00,18.0,21.50619398335985 
 04/17  21:00:00,17.375,21.35637670449843 
 04/17  22:00:00,15.75,21.149683503045624 
 04/17  23:00:00,15.0,20.91693204466994 
 04/17  24:00:00,15.0,20.76755826624924 
 04/18  01:00:00,14.375,20.615965955025194 
 04/18  02:00:00,12.75,20.375537103516057 
 04/18  03:00:00,12.625,20.13191155993472 
 04/18  04:00:00,13.625,20.02144032648012 
 04/18  05:00:00,13.375,19.896436737062535 
 04/18  06:00:00,13.0,19.773593396718114 
 04/18  07:00:00,13.625,19.99571717944464 
 04/18  08:00:00,14.625,20.177635732525674 
 04/18  09:00:00,15.625,20.44754042080519 
 04/18  10:00:00,16.0,20.423813846139479 
 04/18  11:00:00,16.625,20.332699571153328 
 04/18  12:00:00,15.125,20.59211418714167 
 04/18  13:00:00,15.875,20.801767290981656 
 04/18  14:00:00,16.375,21.110658261079704 
 04/18  15:00:00,16.0,21.326484402568278 
 04/18  16:00:00,16.625,21.477463353838095 
 04/18  17:00:00,16.375,21.41505932191815 
 04/18  18:00:00,14.75,21.181184436221608 
 04/18  19:00:00,13.375,20.585207734863425 
 04/18  20:00:00,12.375,20.119321487324635 
 04/18  21:00:00,11.375,19.792464024432009 
 04/18  22:00:00,7.875,19.37131093105757 
 04/18  23:00:00,6.625,18.936709177697535 
 04/18  24:00:00,5.125,18.598443277154645 
 04/19  01:00:00,5.25,18.253357233717609 
 04/19  02:00:00,6.0,18.062475457794933 
 04/19  03:00:00,4.75,17.76030553388284 
 04/19  04:00:00,4.0,17.40839482175651 
 04/19  05:00:00,3.375,17.08905838202372 
 04/19  06:00:00,3.0,16.881046241670974 
 04/19  07:00:00,4.875,17.411803231367985 
 04/19  08:00:00,8.5,17.89745900911418 
 04/19  09:00:00,11.25,18.061187384271198 
 04/19  10:00:00,12.625,18.35713951572828 
 04/19  11:00:00,14.25,18.586855560418806 
 04/19  12:00:00,15.625,18.773537864024655 
 04/19  13:00:00,16.0,18.914772468788646 
 04/19  14:00:00,17.25,19.136931378955738 
 04/19  15:00:00,17.375,19.075555076653026 
 04/19  16:00:00,16.375,18.804558434795909 
 04/19  17:00:00,16.0,18.57709642602736 
 04/19  18:00:00,16.0,18.481954128501575 
 04/19  19:00:00,15.375,18.301368222932369 
 04/19  20:00:00,13.75,18.044124108976264 
 04/19  21:00:00,11.75,17.737675483659204 
 04/19  22:00:00,9.75,17.435301096298706 
 04/19  23:00:00,10.25,17.220013376638293 
 04/19  24:00:00,9.75,17.073485991274244 
 04/20  01:00:00,7.75,16.721935951654108 
 04/20  02:00:00,6.375,16.34632372020452 
 04/20  03:00:00,6.625,16.084916690568858 
 04/20  04:00:00,7.0,15.907112550516443 
 04/20  05:00:00,5.75,15.598551422514538 
 04/20  06:00:00,6.875,15.528751680415589 
 04/20  07:00:00,8.625,16.16118146660941 
 04/20  08:00:00,10.875,16.843575286320143 
 04/20  09:00:00,12.625,17.46305808017784 
 04/20  10:00:00,13.625,17.940570515151398 
 04/20  11:00:00,14.0,18.13432812777737 
 04/20  12:00:00,15.25,18.413222612204377 
 04/20  13:00:00,16.625,18.517314253069324 
 04/20  14:00:00,15.75,18.801675860964303 
 04/20  15:00:00,15.625,18.96733863761384 
 04/20  16:00:00,16.0,19.151920261036734 
 04/20  17:00:00,14.125,19.105953335856783 
 04/20  18:00:00,13.625,18.96574387346364 
 04/20  19:00:00,12.75,18.357319067923517 
 04/20  20:00:00,11.375,17.771439714987208 
 04/20  21:00:00,10.375,17.48049452920695 
 04/20  22:00:00,8.75,17.195226091113953 
 04/20  23:00:00,6.75,16.859787384839426 
 04/20  24:00:00,4.75,16.46597178980351 
 04/21  01:00:00,4.0,16.10216952930643 
 04/21  02:00:00,4.625,15.90342306167764 
 04/21  03:00:00,4.375,15.677548516674858 
 04/21  04:00:00,4.625,15.392317318674554 
 04/21  05:00:00,6.875,15.273184546992433 
 04/21  06:00:00,6.75,15.256069864500758 
 04/21  07:00:00,6.0,15.45974982986956 
 04/21  08:00:00,7.25,16.29109660782644 
 04/21  09:00:00,9.25,17.40532371248563 
 04/21  10:00:00,11.25,17.527634642640746 
 04/21  11:00:00,10.75,17.43620998014359 
 04/21  12:00:00,8.75,17.0804181177706 
 04/21  13:00:00,8.625,16.56109794060341 
 04/21  14:00:00,6.5,16.24939393391711 
 04/21  15:00:00,3.75,15.829485152648914 
 04/21  16:00:00,1.75,15.268004298212916 
 04/21  17:00:00,1.625,14.89647988357563 
 04/21  18:00:00,2.0,14.735997615097457 
 04/21  19:00:00,2.0,14.47576520366733 
 04/21  20:00:00,2.625,14.18171734139926 
 04/21  21:00:00,3.0,13.962413870303437 
 04/21  22:00:00,3.0,13.763116002559852 
 04/21  23:00:00,3.0,13.526249609224978 
 04/21  24:00:00,3.0,13.28086924303731 
 04/22  01:00:00,3.0,13.070472615486413 
 04/22  02:00:00,2.375,12.8374163540553 
 04/22  03:00:00,2.0,12.59669721058751 
 04/22  04:00:00,2.0,12.352933339820816 
 04/22  05:00:00,2.0,12.151201589433259 
 04/22  06:00:00,2.0,11.950031905956119 
 04/22  07:00:00,2.625,12.042542726383758 
 04/22  08:00:00,3.625,12.338839171966339 
 04/22  09:00:00,4.625,12.770983547764104 
 04/22  10:00:00,5.0,13.322140442346928 
 04/22  11:00:00,5.0,13.193791064928585 
 04/22  12:00:00,5.625,12.991867171520913 
 04/22  13:00:00,6.0,12.989872051937795 
 04/22  14:00:00,6.625,13.217287568874222 
 04/22  15:00:00,6.375,13.006980836329987 
 04/22  16:00:00,4.75,12.732156256770609 
 04/22  17:00:00,3.375,12.20300174124299 
 04/22  18:00:00,2.375,11.966809253582849 
 04/22  19:00:00,1.375,11.668876209147902 
 04/22  20:00:00,1.0,11.373490091281582 
 04/22  21:00:00,0.375,11.133334636036754 
 04/22  22:00:00,-0.625,10.860947218308605 
 04/22  23:00:00,-1.0,10.590849328686451 
 04/22  24:00:00,-1.0,10.348758078112179 
 04/23  01:00:00,-1.0,10.117830641038875 
 04/23  02:00:00,-1.0,9.885245670249472 
 04/23  03:00:00,-1.0,9.671913742409169 
 04/23  04:00:00,-1.0,9.468869387111358 
 04/23  05:00:00,-1.0,9.263549626318854 
 04/23  06:00:00,-1.0,9.120719294556482 
 04/23  07:00:00,-1.0,9.617939793810873 
 04/23  08:00:00,-1.0,10.292436006733503 
 04/23  09:00:00,-0.375,10.75668923633627 
 04/23  10:00:00,0.625,10.703286970012565 
 04/23  11:00:00,1.0,11.274025618800906 
 04/23  12:00:00,1.0,11.99882505151664 
 04/23  13:00:00,1.0,12.460982872753267 
 04/23  14:00:00,1.625,12.422257101302457 
 04/23  15:00:00,2.0,12.733557756562693 
 04/23  16:00:00,2.625,13.086342840953695 
 04/23  17:00:00,3.0,13.059975787689853 
 04/23  18:00:00,3.0,12.13781265601003 
 04/23  19:00:00,3.0,11.491984131892519 
 04/23  20:00:00,2.375,11.03791025393778 
 04/23  21:00:00,2.0,10.798591600760308 
 04/23  22:00:00,2.0,10.59855220119708 
 04/23  23:00:00,2.0,10.397535298780126 
 04/23  24:00:00,2.0,10.17946048076313 
 04/24  01:00:00,1.375,9.958668093930675 
 04/24  02:00:00,0.375,9.714269906102834 
 04/24  03:00:00,-0.625,9.431740204302847 
 04/24  04:00:00,-1.0,9.161408515320322 
 04/24  05:00:00,-1.0,8.966615282763805 
 04/24  06:00:00,-1.0,8.807252681303192 
 04/24  07:00:00,-0.375,9.449248584172374 
 04/24  08:00:00,1.875,10.3450111132131 
 04/24  09:00:00,3.625,11.328707465724606 
 04/24  10:00:00,5.25,12.140294624781097 
